日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015/01/01,大同,CH4,2.1,2.1,2.1,2,2,2,2,2,2,2,2,2,2,1.9,1.9,2,2,2,2,2,2,2,2,2
2015/01/01,大同,CO,1.14,1.2,0.98,0.81,0.57,0.61,0.73,0.88,0.76,0.77,0.73,0.76,0.68,0.58,0.65,0.66,0.71,0.83,0.71,0.8,0.72,0.84,1.08,1.19
2015/01/01,大同,NMHC,0.23,0.27,0.2,0.15,0.12,0.13,0.18,0.2,0.16,0.18,0.16,0.18,0.17,0.12,0.15,0.18,0.2,0.23,0.2,0.25,0.21,0.26,0.29,0.3
2015/01/01,大同,NO,8.3,9,7.7,6.2,5.4,10,23,27,25,22,27,26,21,20,21,24,26,29,29,36,47,41,53,43
2015/01/01,大同,NO2,25,26,23,14,13,15,27,29,24,21,23,25,23,22,24,25,27,27,29,33,35,31,34,31
2015/01/01,大同,NOx,33,35,31,21,18,25,50,56,49,42,49,50,44,42,45,49,52,55,58,69,82,72,87,75
2015/01/01,大同,PM10,169,178,173,157,141,121,110,102,120,138,146,127,110,97,88,81,71,72,67,65,59,62,65,65
2015/01/01,大同,PM2.5,70,72,67,63,50,47,41,41,41,39,38,36,32,35,22,23,16,17,16,9,12,5,5,1
2015/01/01,大同,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2015/01/01,大同,SO2,9.8,7.8,6.5,5.6,5,5.5,6.2,6.7,6.5,5.8,5.2,4.4,3.7,3.4,3.3,3.3,3.4,3.5,3.2,3.3,3.3,3.3,3.6,3.4
2015/01/01,大同,THC,2.3,2.3,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.3
2015/01/02,大同,CH4,2,2,2,2,2,2.1,2.1,2.1,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,2,2,2,2
2015/01/02,大同,CO,0.55,0.51,0.37,0.31,0.28,0.35,0.58,1.05,1.08,0.94,0.58,0.62,0.56,0.49,0.53,0.63,0.65,0.88,0.82,0.8,0.81,1.08,0.97,0.64
